C.P.;Dirección;Horario;Latitud;Localidad;Longitud (WGS84);Margen;Municipio;Precio Adblue;Precio Amoniaco;Precio Biodiesel;Precio Bioetanol;Precio Biogas Natural Comprimido;Precio Biogas Natural Licuado;Precio Diésel Renovable;Precio Gas Natural Comprimido;Precio Gas Natural Licuado;Precio Gases licuados del petróleo;Precio Gasoleo A;Precio Gasoleo B;Precio Gasoleo Premium;Precio Gasolina 95 E10;Precio Gasolina 95 E25;Precio Gasolina 95 E5;Precio Gasolina 95 E5 Premium;Precio Gasolina 95 E85;Precio Gasolina 98 E10;Precio Gasolina 98 E5;Precio Gasolina Renovable;Precio Hidrogeno;Precio Metanol;Provincia;Remisión;Rótulo;Tipo Venta;% BioEtanol;% Éster metílico;IDEESS;IDMunicipio;IDProvincia;IDCCAA
37500;CARRETERA SALAMANCA KM. 320;L-D: 24H;40.612861;CIUDAD RODRIGO;-6,518389;D;Ciudad Rodrigo;0.78;;;;;;;;;;1.555;;;;;1.455;;;;;;;;SALAMANCA;dm;PGS;P;0,0;0,0;13120;5424;37;08
37500;AVENIDA SALAMANCA, S/N;L-D: 24H;40.604111;CIUDAD RODRIGO;-6,528806;I;Ciudad Rodrigo;;;;;;;1.785;;;;1.675;;;;;1.555;;;;1.705;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;6334;5424;37;08
37500;CARRETERA N-620 KM. 327,407;"L-V: 07:30-22:00; S-D: 08:00-21:00";40.581583;CIUDAD RODRIGO;-6,555944;D;Ciudad Rodrigo;0.829;;;;;;;;;;1.639;;;;;1.558;;;;;;;;SALAMANCA;dm;GALP;P;0,0;0,0;6421;5424;37;08
37500;CRTA. N-620 km 322;L-D: 24H;40.616528;CIUDAD RODRIGO;-6,514472;D;Ciudad Rodrigo;0.799;;;;;;;;;;1.657;;;;;;;;;;;;;SALAMANCA;dm;RENACCIA;P;0,0;0,0;10776;5424;37;08
37593;CARRETERA N-620 KM. 313,3;L-D: 24H;40.664167;VALDECARPINTEROS;-6,437528;D;Ciudad Rodrigo;;;;;;;;;;1.089;1.665;1.26;1.705;;;1.555;;;;;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;6164;5424;37;08
37497;CARRETERA N-620 KM. 341;L-D: 06:00-22:00;40.590889;ESPEJA;-6,707528;I;Espeja;;;;;;;;;;;1.669;;1.769;;;1.569;;;;1.653;;;;SALAMANCA;OM;MOEVE;P;0,0;0,0;6112;5442;37;08
37789;CTRA. N-630 KM 372, D;L-D: 07:00-23:00;40.70025;FRESNO-ALHANDIGA;-5,623083;D;Fresno Alhándiga;0.959;;;;;;;;;;1.689;;1.799;;;1.589;;;;1.739;;;;SALAMANCA;dm;REPSOL;P;0,0;0,0;6284;5449;37;08
37200;CARRETERA NACIONAL620 KM. 291,6;L: 07:30-22:00;40.789167;FUENTE DE SAN ESTEBAN (LA);-6,249889;I;Fuente de San Esteban (La);;;;;;;;;;;1.675;1.599;1.796;;;1.583;;;;1.653;;;;SALAMANCA;dm;CEPSA;P;0,0;0,0;6116;5450;37;08
37481;CARRETERA N-620 KM. 351,500;L-D: 24H;40.605528;FUENTES DE OÑORO;-6,824722;I;Fuentes de Oñoro;;;;;;;;;;;1.619;;1.789;;;1.558;;;;;;;;SALAMANCA;dm;E.S. FRES - BP;P;0,0;0,0;6118;5455;37;08
37481;CARRETERA N-620 KM. 351,500;L-D: 24H;40.605917;FUENTES DE OÑORO;-6,824389;D;Fuentes de Oñoro;;;;;;;;;;;1.619;;1.789;;;1.558;;;;1.698;;;;SALAMANCA;dm;E.S. FRES - BP;P;0,0;0,0;6117;5455;37;08
37480;CARRETERA N-620 KM. 348;L-D: 24H;40.591639;NUEVO POBLADO;-6,792333;D;Fuentes de Oñoro;;;;;;;;;;;1.669;;1.769;;;1.569;;;;1.653;;;;SALAMANCA;OM;MOEVE;P;0,0;0,0;6120;5455;37;08
37480;CARRETERA N-620 KM. 351,0;L-D: 08:00-21:30;40.602611;NUEVO POBLADO;-6,818167;D;Fuentes de Oñoro;;;;;;;;;;;1.639;;;;;1.568;;;;1.698;;;;SALAMANCA;dm;GALP;P;0,0;0,0;11892;5455;37;08
37449;CARRETERA BURGOS A PORTUGAL KM. 251;L-D: 24H;40.931417;MONTE LA RAD;-5,808361;I;Galindo y Perahuy;1.0;;;;;;;;;;1.519;;;;;1.469;;;;;;;;SALAMANCA;dm;EESS GASOLIVIA;P;0,0;0,0;11610;5457;37;08
37770;CALLE FILIBERTO VILLALOBOS, 4;L-D: 24H;40.548194;GUIJUELO;-5,676194;I;Guijuelo;0.756;;;;;;;;;;1.67;;;;;1.56;;;;;;;;SALAMANCA;dm;AREA DE SERVICIOS Y TRANSPORTES GUIJUELO SL;P;0,0;0,0;12242;5470;37;08
37770;CALLE FILIBERTO VILLALOBOS, 215;L-D: 06:00-22:00;40.564361;GUIJUELO;-5,670556;D;Guijuelo;;;;;;;1.789;;;;1.679;;;;;1.565;;;;1.725;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;6317;5470;37;08
37770;CALLE RIO DUERO, 12;L-D: 24H;40.567472;GUIJUELO;-5,667972;D;Guijuelo;;;;;;;;;;;1.579;;1.579;;;;1.549;;;;;;;SALAMANCA;dm;IBERFUEL;P;0,0;0,0;14826;5470;37;08
37100;PLAZA MERCADO, S/N;"L-V: 08:00-14:00 y 16:00-20:00; S-D: 09:00-14:00";41.088222;LEDESMA;-6,002778;D;Ledesma;;;;;;;;;;;1.669;;1.789;;;1.579;;;;;;;;SALAMANCA;dm;CEPSA;P;0,0;0,0;6122;5484;37;08
37760;CALLE JUAN CARLOS I, 71;"L-V: 07:00-21:00; S: 07:30-21:00; D: 08:00-21:00";40.5795;LINARES DE RIOFRIO;-5,918806;I;Linares de Riofrío;;;;;;;;;;;1.688;;1.748;;;1.573;1.643;;;;;;;SALAMANCA;dm;CEPSA;P;0,0;0,0;6125;5486;37;08
37240;CARRETERA ESTACION KM. 89;"L-V: 07:00-21:00; S-D: 08:00-21:00";40.937472;LUMBRALES;-6,710583;N;Lumbrales;;;;;;;;;;;1.699;1.309;1.749;;;1.579;;;;;;;;SALAMANCA;dm;REPSOL;P;0,0;0,0;8780;5487;37;08
37893;AUTOVIA A50 KM. 86,700;L: 07:00-23:00;40.919972;FRANCOS VIEJO;-5,507583;D;Machacón;;;;;;;;;;;1.689;;1.799;;;1.569;;;;1.729;;;;SALAMANCA;dm;CEPSA;P;0,0;0,0;13754;5488;37;08
37310;CALLE SAN GREGORIO, 31;L-D: 07:00-23:00;40.831028;MACOTERA;-5,279583;D;Macotera;;;;;;;;;;;1.685;;1.785;;;1.549;;;;1.709;;;;SALAMANCA;dm;REPSOL ;P;0,0;0,0;16420;5489;37;08
37310;CALLE SAN GREGORIO, 21;"L-V: 08:30-20:30; S-D: 09:00-15:00";40.830472;MACOTERA;-5,279389;D;Macotera;;;;;;;;;;;1.645;;1.745;;;1.535;;;;1.695;;;;SALAMANCA;dm;PETRONOR;P;0,0;0,0;6341;5489;37;08
37494;AUTOVIA AUTOVIA DE CASTILLA KM. 297;L-D: 00:00-23:59;40.772472;CASTILLEJO DE YELTES;-6,287417;D;Martín de Yeltes;;;;;;;;;1.399;;;;;;;;;;;;;;;SALAMANCA;dm;MOLGAS;P;0,0;0,0;15945;5496;37;08
37494;AUTOVIA A-62 KM. 297;L-D: 06:00-22:00;40.772056;MARTIN DE YELTES;-6,286972;D;Martín de Yeltes;;;;;;;;;;;1.659;;1.759;;;1.569;1.633;;;;;;;SALAMANCA;OM;MOEVE;P;0,0;0,0;12109;5496;37;08
37251;CARRETERA SA-314 KM. ;L-D: 24H;41.200417;MASUECO;-6,582694;I;Masueco;;;;;;;1.799;;;;1.699;1.469;;;;1.629;;;;;;;;SALAMANCA;dm;REPSOL;P;0,0;0,0;6189;5498;37;08
37795;AUTOVIA A-66 KM. 375;L-D: 24H;40.660556;MONTEJO;-5,622639;I;Montejo;;;;;;;;;;;1.679;;1.789;;;1.559;;;;1.719;;;;SALAMANCA;dm;CEPSA;P;0,0;0,0;11850;5513;37;08
37427;A-62 km 225;L-D: 06:00-23:59;41.054917;PEDROSILLO EL RALO;-5,544444;I;Pedrosillo el Ralo;;;;;;;;;;;1.669;;1.769;;;1.549;1.639;;;;;;;SALAMANCA;OM;MOEVE;P;0,0;0,0;8138;5548;37;08
37427;AUTOVIA A-62 KM. 225;L-D: 06:00-23:00;41.057444;PEDROSILLO EL RALO;-5,543917;D;Pedrosillo el Ralo;;;;;;;;;;;1.679;;1.779;;;1.549;1.639;;;;;;;SALAMANCA;OM;MOEVE;P;0,0;0,0;6426;5548;37;08
37300;CALLE CARRETEROS, 14;L: 24H;40.892306;PEÑARANDA DE BRACAMONTE;-5,200750;D;Peñaranda de Bracamonte;;;;;;;;;;;1.499;;;;;1.399;;;;;;;;SALAMANCA;dm;HIDRO&GAR.2;P;0,0;0,0;16208;5556;37;08
37300;CARRETERA CAÑIZAL PIEDRAHITA KM. 38,20;L-D: 24H;40.900528;PEÑARANDA DE BRACAMONTE;-5,203889;N;Peñaranda de Bracamonte;0.696;;;;;;;;;;1.473;;1.588;;;1.366;;;;1.501;;;;SALAMANCA;dm;MONTE LA REINA;P;0,0;0,0;405;5556;37;08
37300;CAMINO CAMINO DEL VILLAR, 0;L-D: 24H;40.91125;PEÑARANDA DE BRACAMONTE;-5,204750;N;Peñaranda de Bracamonte;0.735;;;;;;;;;;1.489;1.199;;;;1.399;;;;;;;;SALAMANCA;dm;AN ENERGETICOS - PEÑARANDA;P;0,0;0,0;14564;5556;37;08
37720;CARRETERA N-630 KM. 423,90;L-D: 08:00-22:00;40.340806;PUERTO DE BEJAR;-5,849028;D;Puerto de Béjar;;;;;;;;;;;1.675;;1.785;;;1.565;;;;1.715;;;;SALAMANCA;dm;CEPSA;P;0,0;0,0;6133;5573;37;08
37521;AVENIDA EXTREMADURA, 1;"L-S: 07:00-22:00; D: 08:00-22:00";40.386889;ROBLEDA;-6,608250;D;Robleda;;;;;;;;;;;1.669;1.299;;;;1.559;;;;;;;;SALAMANCA;dm;REPSOL;P;0,0;0,0;6223;5579;37;08
37130;AUTOVIA A-62 KM. 269;L-D: 24H;40.878056;ROBLIZA DE COJOS;-5,982778;D;Robliza de Cojos;;;;;;;;;;;1.689;1.319;1.759;;;1.575;;;;1.735;;;;SALAMANCA;dm;REPSOL;P;0,0;0,0;11883;5580;37;08
37004;CALZADA MEDINA, 81;L-D: 06:00-22:00;40.974056;SALAMANCA;-5,644833;I;Salamanca;;;;;;;;;;1.049;1.669;;1.769;;;1.569;1.643;;;;;;;SALAMANCA;OM;CEPSA;P;0,0;0,0;6163;5585;37;08
37005;CL AVENIDA RAIMUNDO BORGOÑA, 48  I;L-D: 06:00-00:00;40.978389;SALAMANCA;-5,663167;I;Salamanca;;;;;;;;;;1.105;1.659;;1.709;;;1.575;1.635;;;1.735;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;6350;5585;37;08
37005;CL AVDA. SAN AGUSTIN, 78;L-D: 07:00-23:00;40.978944;SALAMANCA;-5,658222;I;Salamanca;;;;;;;;;;;1.659;;1.709;;;1.575;;;;1.735;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;6351;5585;37;08
37005;AVENIDA MIRAT, 40;L-D: 07:00-23:00;40.969917;SALAMANCA;-5,662806;D;Salamanca;;;;;;;;;;;1.659;;1.759;;;1.575;;;;;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;6380;5585;37;08
37007;AVENIDA LUIS DE CAMOENS, 20;L-D: 07:00-23:00;40.971194;SALAMANCA;-5,682778;N;Salamanca;;;;;;;;;;;1.489;;1.598;;;1.387;;;;1.567;;;;SALAMANCA;dm;RONDA OESTE;P;0,0;0,0;4955;5585;37;08
37007;CALLE ANTONIO LOPEZ BORRASCA, 2;L-D: 07:00-23:00;40.962222;SALAMANCA;-5,698333;D;Salamanca;;;;;;;1.785;;;1.125;1.685;;;;;1.575;;;;1.725;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;12572;5585;37;08
37008;CALLE DISEMINADO PEÑASCAL, S/N;L-D: 24H;40.938972;SALAMANCA;-5,683583;D;Salamanca;;;;;;;;;;;1.507;;;;;1.357;;;;;;;;SALAMANCA;dm;PLENERGY;P;0,0;0,0;16114;5585;37;08
37008;(EL TREBOL) CTRA. FREGENEDA Nº 12-22 SALAMANCA;"L-S: 07:00-22:00; D: 08:00-22:00";40.955806;SALAMANCA;-5,672750;N;Salamanca;0.989;;;;;;;;;;1.609;1.307;1.668;;;1.519;;;;1.619;;;;SALAMANCA;dm;EL TREBOL;P;0,0;0,0;4952;5585;37;08
37008;CARRETERA N 620 KM. 244;"L-V: 07:30-21:30; S-D: 08:00-15:00";40.951056;SALAMANCA;-5,727361;D;Salamanca;;;;;;;;;;;1.665;;1.765;;;1.555;;;;;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;6337;5585;37;08
37008;AVENIDA LASALLE, 200;"L-V: 07:00-22:00; S-D: 08:00-22:00";40.955306;SALAMANCA;-5,693806;D;Salamanca;;;;;;;;;;;1.675;;1.725;;;1.565;;;;1.725;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;6268;5585;37;08
37008;CL BA, CHAMBERÍ-CR FREGENEDA,45;L-D: 07:00-23:00;40.955;SALAMANCA;-5,674750;D;Salamanca;;;;;;;;;;;1.675;;1.725;;;1.565;;;;1.725;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;6311;5585;37;08
37008;CARRETERA N-630 KM. 338;L-D: 24H;40.955333;SALAMANCA;-5,706917;D;Salamanca;;;;;;;;;;;1.685;;1.725;;;1.565;;;;1.725;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;6170;5585;37;08
37008;CALLE REYES DE ESPAÑA, 38;L-D: 07:00-23:00;40.957167;SALAMANCA;-5,665667;D;Salamanca;;;;;;;;;;;1.679;;1.729;;;1.575;;;;1.735;;;;SALAMANCA;dm;REPSOL;P;0,0;0,0;6254;5585;37;08
37008;CARRETERA N-630 KM. 342;"L-V: 06:00-23:00; S-D: 07:00-23:00";40.94775;SALAMANCA;-5,669944;D;Salamanca;1.19;;;;;;;;;1.129;1.679;;1.729;;;1.575;;;;1.735;;;;SALAMANCA;dm;REPSOL;P;0,0;0,0;6331;5585;37;08
37008;AVENIDA ALDEHUELA, 10;L-D: 07:00-23:00;40.957972;SALAMANCA;-5,653250;D;Salamanca;1.059;;;;;;;;;;1.669;;1.729;;;1.569;;;;1.729;;;;SALAMANCA;dm;REPSOL;P;0,0;0,0;6205;5585;37;08
37008;CALLE PUERTO DE GOTEMBURGO, 1342;L-D: 24H;40.959333;SALAMANCA;-5,727167;D;Salamanca;;;;;1.429;1.374;;1.418;1.385;;;;;;;;;;;;;;;SALAMANCA;dm;HAM;P;0,0;0,0;15219;5585;37;08
37003;CALLE ALDEHUELA, 86;L-D: 24H;40.95875;SALAMANCA;-5,649694;D;Salamanca;;;;;;;;;;;1.487;;;;;1.337;;;;;;;;SALAMANCA;dm;PLENERGY;P;0,0;0,0;15790;5585;37;08
37009;CARRETERA CL-517 SALAMANCA-VITIGUDINO KM. 1,1;L-D: 24H;40.959306;SALAMANCA;-5,728083;D;Salamanca;;;;;;;;;;;1.499;;;;;1.369;;;;;;;;SALAMANCA;dm;LOW COST CARBURANTES;P;0,0;0,0;12717;5585;37;08
37470;CALLE EL MAJADAL POLIGONO INDUSTRIAL SANCTI-SPIRITUS, 8;L-D: 00:00-23:59;40.701194;SANCTI-SPIRITUS;-6,415611;N;Sancti-Spíritus;0.929;;;;;;;;;;1.639;1.399;;;;1.539;;;;;;;;SALAMANCA;dm;NIEVES;P;0,0;0,0;15685;5603;37;08
37470;PARC LOS MIRADORES, 29;L-D: 24H;40.6945;SANCTI-SPIRITUS;-6,419139;N;Sancti-Spíritus;0.826;;;;;;1.88;;;;1.682;;;;;;;;;;;;;SALAMANCA;dm;ADS;P;0,0;0,0;9669;5603;37;08
37470;AUTOVIA A-62 KM. 309;L-D: 24H;40.711833;SANCTI-SPIRITUS;-6,387750;I;Sancti-Spíritus;;;;;;;;;;;1.655;1.274;1.705;;;1.545;;;;1.695;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;10879;5603;37;08
37470;CARRETERA N-620 KM. 307,000;"L-V: 08:00-22:00; S-D: 08:00-15:00";40.708667;SANCTI-SPIRITUS;-6,399417;D;Sancti-Spíritus;;;;;;;;;;;1.645;;1.745;;;1.535;;;;;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;6212;5603;37;08
37470;N-620 km 309,2;L-D: 24H;40.697972;SANCTI-SPIRITUS;-6,416278;D;Sancti-Spíritus;1.49;;;;;;;;;;1.674;1.399;1.754;;;1.564;;;;1.664;;;;SALAMANCA;OM;SHELL;P;0,0;0,0;4958;5603;37;08
37900;CARRETERA C-510 KM. 1,3;L-D: 06:00-00:00;40.933028;SANTA MARTA DE TORMES;-5,627389;N;Santa Marta de Tormes;;;;;;;;;;;1.589;;1.669;;;1.514;;;;1.614;;;;SALAMANCA;OM;SHELL;P;0,0;0,0;10162;5606;37;08
37900;CARRETERA MADRID KM. 89,4000;L-D: 07:00-23:00;40.94975;SANTA MARTA DE TORMES;-5,610278;D;Santa Marta de Tormes;;;;;;;1.789;;;;1.679;;;;;1.555;;;;1.715;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;6215;5606;37;08
37900;CALLE CARRETERA DE MADRID, 19;L-D: 07:00-23:59;40.951778;SANTA MARTA DE TORMES;-5,649389;D;Santa Marta de Tormes;;;;;;;;;;1.049;1.659;;1.756;;;1.549;1.623;;;;;;;SALAMANCA;OM;MOEVE;P;0,0;0,0;14901;5606;37;08
37900;CARRETERA N-501 KM14-16 KM. 14;L-D: 24H;40.950889;SANTA MARTA DE TORMES;-5,642806;I;Santa Marta de Tormes;0.799;;;;;;;;;;1.599;;1.654;;;1.514;;;;;;;;SALAMANCA;OM;GALP;P;0,0;0,0;6086;5606;37;08
37900;CARRETERA CL-510 KM. 3,500;L-D: 07:00-23:00;40.930222;SANTA MARTA DE TORMES;-5,622667;D;Santa Marta de Tormes;0.799;;;;;;;;;;1.599;;1.654;;;1.514;;;;1.639;;;;SALAMANCA;OM;GALP;P;0,0;0,0;6293;5606;37;08
37900;AVENIDA PADRES PAULES, 35;L-D: 24H;40.951611;SANTA MARTA DE TORMES;-5,648583;D;Santa Marta de Tormes;;;;;;;;;;;1.487;;;;;1.337;;;;;;;;SALAMANCA;OM;BALLENOIL;P;0,0;0,0;14928;5606;37;08
37900;AVENIDA PADRES PAULES, S/N;L-D: 24H;40.951917;SANTA MARTA DE TORMES;-5,650361;N;Santa Marta de Tormes;;;;;;;;;;;1.489;;;;;1.339;;;;;;;;SALAMANCA;dm;SUPECO;P;0,0;0,0;14918;5606;37;08
37600;AVENIDA ABUSEJO, 5;L-D: 07:00-23:00;40.659917;TAMAMES;-6,113917;D;Tamames;;;;;;;;;;;1.699;1.449;1.759;;;1.589;;;;1.739;;;;SALAMANCA;dm;REPSOL;P;0,0;0,0;6349;5625;37;08
37173;CARRETERA SA 316 KM. 0,100;L-D: 08:00-21:00;41.236278;TRABANCA;-6,382778;D;Trabanca;;;;;;;;;;;1.579;;1.629;;;1.509;;;;;;;;SALAMANCA;dm;COMBUSTIBLES TRABANCA;P;0,0;0,0;6273;5636;37;08
37881;AVENIDA PAZ, 1;L-D: 24H;40.766778;VALDECARROS;-5,419694;D;Valdecarros;;;;;;;;;;;1.589;;1.629;;;1.509;;;;;;;;SALAMANCA;dm;LIBRE;P;0,0;0,0;4746;5638;37;08
37450;(EL TREBOL) AVD. JOSE ANTONIO Nº 7 (SALAMANCA-CORIA km 30,4);"L-S: 07:00-22:00; D: 08:00-22:00";40.777472;VECINOS;-5,877528;D;Vecinos;;;;;;;;;;;1.609;1.307;1.668;;;1.519;;;;1.619;;;;SALAMANCA;dm;EL TREBOL;P;0,0;0,0;4747;5652;37;08
37406;CARRETERA CTRA.SA-812 KM 27,I KM. 28;L-D: 24H;41.083944;VILLAFLORES;-5,229333;I;Villaflores;;;;;;;;;;;1.629;;;;;1.539;;;;;;;;SALAMANCA;dm;GASOLINERA VILLAFLORES;P;0,0;0,0;6335;5658;37;08
37185;CARRETERA LEDESMA KM. 9,5;L-D: 07:00-22:00;41.018472;VILLAMAYOR;-5,717250;I;Villamayor;;;;;;;;;;;1.659;;1.769;;;1.569;;;;;;;;SALAMANCA;dm;CEPSA;P;0,0;0,0;6154;5661;37;08
37185;CR C-300 5,4;L-D: 07:00-23:00;40.989583;VILLAMAYOR;-5,687889;D;Villamayor;;;;;;;1.769;;;;1.659;;;;;1.569;;;;1.729;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;6206;5661;37;08
37147;CTRA. C-517 km 49;"L-V: 07:00-20:30; S: 08:00-16:00; D: 08:00-20:30";41.0305;VILLAR DE PERALONSO;-6,222444;N;Villar de Peralonso;;;;;;;;;;;1.579;1.299;;;;1.469;;;;1.589;;;;SALAMANCA;dm;ESTACION DE SERVICIO PRIETO, S.L.;P;0,0;0,0;4956;5667;37;08
37184;CL CTRA.VALLADOLIDPG.LOS VILLA 2   D;L-D: 07:00-23:00;40.98825;VILLARES DE LA REINA;-5,646389;D;Villares de la Reina;;;;;;;1.775;;;;1.675;;;;;1.575;;;;1.735;;;;SALAMANCA;OM;REPSOL;P;0,0;0,0;6300;5669;37;08
37184;PASEO LAS DELICIAS, 43;L: 07:00-23:00;41.004528;VILLARES DE LA REINA;-5,649250;I;Villares de la Reina;;;;;;;;;;;1.699;;1.799;;;1.599;;;;1.779;;;;SALAMANCA;dm;REPSOL;P;0,0;0,0;6228;5669;37;08
37184;CARRETERA VALLADOLID KM. 85;L-D: 24H;40.993139;POLIGONO INDUSTRIAL LOS VILLARES;-5,639028;D;Villares de la Reina;;;;;;;;;;;1.537;;;;;1.387;;;;;;;;SALAMANCA;OM;BALLENOIL;P;0,0;0,0;13814;5669;37;08
37184;AVENIDA FUENTESAUCO, S/N;L-D: 24H;40.996;POLIGONO INDUSTRIAL LOS VILLARES;-5,649972;D;Villares de la Reina;0.85;;;;;;;;;;1.539;;;;;1.389;;;;;;;;SALAMANCA;dm;USC;P;0,0;0,0;12859;5669;37;08
37184;CAMINO CABRERIZOS, 55;L-D: 24H;40.99775;POLIGONO INDUSTRIAL LOS VILLARES;-5,638056;D;Villares de la Reina;0.85;;;;;;;;;;1.539;;;;;1.389;;;;;;;;SALAMANCA;dm;ECU VILLARES;P;0,0;0,0;13865;5669;37;08
37184;CARRETERA DE VALLADOLID KM. 1;L-D: 24H;40.988556;FUENTE SERRANA;-5,646361;D;Villares de la Reina;;;;;;;;;;;1.537;;;;;1.387;;;;;;;;SALAMANCA;dm;PLENERGY;P;0,0;0,0;16036;5669;37;08
37189;CARRETERA N-630 KM. 334;L-D: 07:00-23:00;41.017111;ALDEASECA DE ARMUÑA;-5,670306;D;Villares de la Reina;0.899;;;;;;1.759;;;;1.669;;;;;1.589;;;;1.749;;;;SALAMANCA;dm;REPSOL;P;0,0;0,0;6257;5669;37;08
37130;CARRETERA CL-517 KM. 22,500;"L-V: 07:00-20:30; S: 08:00-20:30; D: 09:00-21:00";41.012083;VILLARMAYOR;-5,970083;I;Villarmayor;;;;;;;;;;;1.592;1.292;1.632;;;1.482;;;;1.592;;;;SALAMANCA;dm;EUMOGAS, SL;P;0,0;0,0;4925;5672;37;08
37210;CARRETERA FREGENEDA KM. 68;L-D: 08:00-21:00;41.012833;VITIGUDINO;-6,432917;I;Vitigudino;;;;;;;;;;;1.699;;1.809;;;1.579;;;;1.699;;;;SALAMANCA;dm;CEPSA;P;0,0;0,0;6156;5684;37;08
37210;CALLE VIA DE SERVICIO , PARCELA 2J, S/N;L-D: 24H;41.008861;VITIGUDINO;-6,422417;N;Vitigudino;0.78;;;;;;;;;;1.559;;;;;1.459;;;;;;;;SALAMANCA;dm;PGS;P;0,0;0,0;13243;5684;37;08
40520;CR N-110, 97,8  D;L-D: 07:00-22:00;41.417472;AYLLON;-3,383889;D;Ayllón;0.75;;;;;;;;;;1.589;1.25;1.639;;;1.569;;;;;;;;SEGOVIA;dm;BUQUERIN;P;0,0;0,0;6235;5867;40;08
40560;AT  A-1 P.K. 116,0 D;L-D: 07:00-23:00;41.325139;BOCEGUILLAS;-3,631417;D;Boceguillas;;;;;;;1.805;;;;1.705;;;;;1.585;1.635;;;1.745;;;;SEGOVIA;OM;REPSOL;P;0,0;0,0;6404;5874;40;08
40560;CARRETERA NACIONAL 1 PARCELA 402 KM. 116,7;L-D: 24H;41.329417;BOCEGUILLAS;-3,633667;D;Boceguillas;0.6;;;;;;;;;;1.539;;;;;1.499;;;;;;;;SEGOVIA;dm;BEROIL;P;0,0;0,0;13619;5874;40;08
40320;CALLEJA, CALLEJÓN HOSPITAL, 7;L-D: 24H;41.264389;CANTALEJO;-3,929389;D;Cantalejo;0.6;;;;;;;;;;1.479;;;;;1.399;;;;;;;;SEGOVIA;dm;BEROIL;P;0,0;0,0;13235;5881;40;08
40320;CALLE CTRA. ARANDA, 4;L-D: 24H;41.264;CANTALEJO;-3,928306;D;Cantalejo;0.6;;;;;;;;;;1.479;;;;;1.399;;;;;;;;SEGOVIA;dm;G CANTALEJO;P;0,0;0,0;13165;5881;40;08
40320;CARRETERA SEGOVIA KM. 4;L-D: 24H;41.255389;CANTALEJO;-3,929000;D;Cantalejo;0.6;;;;;;;;;;1.479;1.279;1.539;;;1.399;;;;1.539;;;;SEGOVIA;dm;G CANTALEJO;P;0,0;0,0;6329;5881;40;08
40270;CR CL-601, 83,7;"L-S: 07:00-22:00; D: 08:00-22:00";41.11775;CARBONERO EL MAYOR;-4,263333;D;Carbonero el Mayor;;;;;;;;;;;1.689;;1.789;;;1.555;;;;1.715;;;;SEGOVIA;dm;REPSOL ;P;0,0;0,0;6298;5883;40;08
40270;AUTOVIA A-601 VALLADOLID-SEGOVIA KM. 90,800;L-D: 24H;41.112611;CARBONERO EL MAYOR;-4,253806;I;Carbonero el Mayor;0.735;;;;;;;;;;1.519;1.199;;;;1.429;;;;;;;;SEGOVIA;dm;AN ENERGETICOS MESENOR;P;0,0;0,0;12646;5883;40;08
40593;AUTOVIA AUTOVIA DEL NORTE MADRID-IRUN A-1 KM. 107,4;L-D: 24H;41.259278;CASTILLEJO DE MESLEON;-3,591194;D;Castillejo de Mesleón;0.885;;;;;;1.908;;;1.088;1.708;1.408;;;;1.668;;;;1.768;;;;SEGOVIA;dm;REPSOL;P;0,0;0,0;6193;5886;40;08
40593;AUTOVIA AUTOVIA DEL NORTE MADRID-IRUN A-1 KM. 107;L-D: 06:30-22:30;41.258;CASTILLEJO DE MESLEON;-3,595722;I;Castillejo de Mesleón;0.75;;;;;;;;;0.999;1.679;;1.779;;;1.659;;;;1.769;;;;SEGOVIA;dm;CEPSA;P;0,0;0,0;6281;5886;40;08
40591;CR N-1, 103;L-D: 07:00-23:00;41.219083;CEREZO DE ABAJO;-3,591083;I;Cerezo de Abajo;;;;;;;1.799;;;;1.679;;;;;1.599;;;;1.739;;;;SEGOVIA;dm;PETRONOR;P;0,0;0,0;6396;5892;40;08
40216;CARRETERA SEGOVIA 333 KM. 13,90;"L-S: 07:00-14:00 y 15:30-21:00; D: 08:00-12:00";41.339722;CHAÑE;-4,441861;D;Chañe;;;;;;;;;;;1.685;1.414;1.785;;;1.549;;;;;;;;SEGOVIA;OM;REPSOL;P;0,0;0,0;6373;5894;40;08
